Id,時間,IP,設備類型,舊狀態,新狀態,Machine_ID,Device_Name,棟別,樓層
228,2026-06-03 11:09:17,172.22.176.38,EAP,首次記錄,alive,4507自動搬運EAP,20220119-W14,歲修,歲修表單
229,2026-06-03 11:09:17,172.22.176.6,EAP,首次記錄,alive,3450_EAP,20210831-W03,歲修,歲修表單
230,2026-06-03 11:09:17,172.22.176.7,EAP,首次記錄,alive,3450自動搬運 EAP,20220119-W11,歲修,歲修表單
231,2026-06-03 11:09:17,172.22.177.1,EAP,首次記錄,alive,2190&2195_EAP,20210720-W05,歲修,歲修表單
232,2026-06-03 11:09:17,172.22.177.4,EAP,首次記錄,alive,2395_EAP,20210720-W09,歲修,歲修表單
233,2026-06-03 11:09:17,172.22.177.7,EAP,首次記錄,alive,2400_EAP,20210720-W06,歲修,歲修表單
234,2026-06-03 11:09:17,172.22.177.8,EAP,首次記錄,alive,2400_AutoRFID,20210720-W11,歲修,歲修表單
235,2026-06-03 11:09:17,172.22.178.1,EAP,首次記錄,alive,2845-801~802_EAP,20210720-W04,歲修,歲修表單
236,2026-06-03 11:09:17,172.22.178.11,EAP,首次記錄,alive,3101_EAP,20220302-W19,歲修,歲修表單
237,2026-06-03 11:09:17,172.22.178.16,EAP,首次記錄,alive,2880_EAP,20210831-W02,歲修,歲修表單
238,2026-06-03 11:09:17,172.22.178.2,EAP,首次記錄,alive,2845-803~804_EAP,20220119-W20,歲修,歲修表單
239,2026-06-03 11:09:17,172.22.178.31,EAP,首次記錄,alive,3190_EAP,20210831-W13,歲修,歲修表單
240,2026-06-03 11:09:17,172.22.178.32,EAP,首次記錄,alive,4507_EAP,20220119-W17,歲修,歲修表單
241,2026-06-03 11:09:17,172.22.178.33,EAP,首次記錄,alive,3190自動搬運EAP,20220119-W24,歲修,歲修表單
242,2026-06-03 11:09:17,172.22.178.37,EAP,首次記錄,alive,跨樓層自動搬運EAP,20220119-W09,歲修,歲修表單
243,2026-06-03 11:09:17,172.22.178.40,EAP,首次記錄,alive,MAG清洗_EAP,20190314-W05,歲修,歲修表單
244,2026-06-03 11:09:17,172.22.178.6,EAP,首次記錄,alive,2845自動搬運EAP,20220217-W18,歲修,歲修表單
245,2026-06-03 11:09:17,172.22.179.1,EAP,首次記錄,alive,2900_EAP,20210831-W10,歲修,歲修表單
246,2026-06-03 11:09:17,172.22.179.2,EAP,首次記錄,alive,2930_EAP,20210831-W01,歲修,歲修表單
247,2026-06-03 11:09:17,172.22.180.1,EAP,首次記錄,alive,4600_EAP,20220119-W13,歲修,歲修表單
248,2026-06-03 11:09:17,172.22.180.11,EAP,首次記錄,alive,4600自動搬運EAP,20220217-W20,歲修,歲修表單
249,2026-06-03 11:09:17,172.22.180.2,EAP,首次記錄,alive,4515_EAP,20210831-W14,歲修,歲修表單
250,2026-06-03 11:09:17,172.22.180.3,EAP,首次記錄,alive,4730_EAP,20210831-W11,歲修,歲修表單
251,2026-06-03 11:09:17,172.22.180.4,EAP,首次記錄,alive,4800_EAP,20210831-W15,歲修,歲修表單
252,2026-06-03 11:09:17,172.22.181.1,EAP,首次記錄,alive,5070_EAP,20220217-W01,歲修,歲修表單
253,2026-06-03 11:09:17,172.22.181.6,EAP,首次記錄,alive,5131_EAP,20220119-W39,歲修,歲修表單
254,2026-06-03 11:09:17,172.22.181.8,EAP,首次記錄,alive,5150_EAP,20220119-W22,歲修,歲修表單
255,2026-06-03 11:09:17,172.22.182.1,EAP,首次記錄,alive,3910_EAP,20210831-W06,歲修,歲修表單
256,2026-06-03 11:09:17,172.22.182.26,EAP,首次記錄,alive,4950_EAP,20210831-W09,歲修,歲修表單
257,2026-06-03 11:09:17,172.22.182.3,EAP,首次記錄,alive,3910自動搬運EAP,20220119-W25,歲修,歲修表單
258,2026-06-03 11:09:17,172.22.27.11,EAP,首次記錄,alive,2930_EAP,20111019-W99,歲修,歲修表單
259,2026-06-03 11:09:17,172.22.27.12,EAP,首次記錄,alive,3190_EAP,20111019-W10,歲修,歲修表單
260,2026-06-03 11:09:17,172.22.27.25,EAP,首次記錄,alive,2890_EAP,20220302-W23,歲修,歲修表單
261,2026-06-03 11:09:17,172.22.27.3,EAP,首次記錄,alive,4500-D02_EAP,20180124-W40,歲修,歲修表單
262,2026-06-03 11:09:17,172.22.28.1,EAP,首次記錄,alive,2500&3380&3410_EAP,20160311-W02,歲修,歲修表單
263,2026-06-03 11:09:17,172.22.28.11,EAP,首次記錄,alive,BOAT清洗_EAP,20180124-W22,歲修,歲修表單
264,2026-06-03 11:09:17,172.22.28.16,EAP,首次記錄,alive,3101_EAP,20180124-W61,歲修,歲修表單
265,2026-06-03 11:09:17,172.22.28.2,EAP,首次記錄,alive,3418_EAP,20161012-W18,歲修,歲修表單
266,2026-06-03 11:09:17,172.22.28.5,EAP,首次記錄,alive,2845-T01~T04_EAP,20201125-W07,歲修,歲修表單
267,2026-06-03 11:09:17,172.22.29.1,EAP,首次記錄,alive,2190_EAP,20160311-W01,歲修,歲修表單
268,2026-06-03 11:09:17,172.22.29.17,EAP,首次記錄,alive,2400_EAP,20220119-W28,歲修,歲修表單
269,2026-06-03 11:09:17,172.22.29.2,EAP,首次記錄,alive,2190_RFID,20160311-W20,歲修,歲修表單
270,2026-06-03 11:09:17,172.22.29.3,EAP,首次記錄,alive,2190_ADC,20160311-W22,歲修,歲修表單
271,2026-06-03 11:09:17,172.22.29.4,EAP,首次記錄,alive,2260&2395_EAP,20140722-W56,歲修,歲修表單
272,2026-06-03 11:09:17,172.22.30.1,EAP,首次記錄,alive,3390_EAP,20160311-W16,歲修,歲修表單
273,2026-06-03 11:09:17,172.22.30.3,EAP,首次記錄,alive,3400_EAP,20160311-W21,歲修,歲修表單
274,2026-06-03 11:09:17,172.22.30.6,EAP,首次記錄,alive,3800_EAP,20160311-W05,歲修,歲修表單
275,2026-06-03 11:09:17,172.22.60.1,EAP,首次記錄,alive,2190_EAP,20220119-W38,歲修,歲修表單
276,2026-06-03 11:09:17,172.22.60.2,EAP,首次記錄,alive,2190_ADC,20140304-W27,歲修,歲修表單
277,2026-06-03 11:09:17,172.22.60.3,EAP,首次記錄,alive,3190_EAP,20220302-W09,歲修,歲修表單
278,2026-06-03 11:09:17,172.22.60.4,EAP,首次記錄,alive,2190_RFID,20140514-W35,歲修,歲修表單
279,2026-06-03 11:09:17,172.22.60.7,EAP,首次記錄,alive,3190自動搬運CIM_PC,20160307-W22,歲修,歲修表單
280,2026-06-03 11:09:17,172.22.61.1,EAP,首次記錄,alive,2500_EAP,20180124-W49,歲修,歲修表單
281,2026-06-03 11:09:17,172.22.61.2,EAP,首次記錄,alive,3410_EAP,20160514-W13,歲修,歲修表單
282,2026-06-03 11:09:17,172.22.61.3,EAP,首次記錄,alive,3380自動搬運EAP,20130122-W51,歲修,歲修表單
283,2026-06-03 11:09:17,172.22.61.5,EAP,首次記錄,alive,3418_EAP,20200603-W26,歲修,歲修表單
284,2026-06-03 11:09:17,172.22.62.1,EAP,首次記錄,alive,3400_EAP,20220302-W13,歲修,歲修表單
285,2026-06-03 11:09:17,172.22.62.17,EAP,首次記錄,alive,3390-A02自動搬運 EAP,20220302-W01,歲修,歲修表單
286,2026-06-03 11:09:17,172.22.62.2,EAP,首次記錄,alive,3400_EAP,20131008-W04,歲修,歲修表單
287,2026-06-03 11:09:17,172.22.62.21,EAP,首次記錄,dead,震動式 Senser PC,,歲修,歲修表單
288,2026-06-03 11:09:17,172.22.62.27,EAP,首次記錄,alive,3400 跳DIE PC,20230619-W94,歲修,歲修表單
289,2026-06-03 11:09:17,172.22.62.28,EAP,首次記錄,alive,3400 跳DIE PC,20231027-W06,歲修,歲修表單
290,2026-06-03 11:09:17,172.22.62.3,EAP,首次記錄,alive,3400_EDC,20210127-W04,歲修,歲修表單
291,2026-06-03 11:09:17,172.22.62.30,EAP,首次記錄,alive,3400自動搬運 EAP,20220302-w16,歲修,歲修表單
292,2026-06-03 11:09:17,172.22.62.4,EAP,首次記錄,alive,3390(GIGA)_EAP,20220119-W10,歲修,歲修表單
293,2026-06-03 11:09:17,172.22.62.5,EAP,首次記錄,alive,3390(TEPLA)_EAP,20131003-W03,歲修,歲修表單
294,2026-06-03 11:09:17,172.22.62.6,EAP,首次記錄,alive,,20210503-W08,歲修,歲修表單
295,2026-06-03 11:09:17,172.22.63.1,EAP,首次記錄,alive,2895&2900_EAP,20190314-W01,歲修,歲修表單
296,2026-06-03 11:09:17,172.22.63.14,EAP,首次記錄,alive,2890(Auto)_EAP,20220920-W29,歲修,歲修表單
297,2026-06-03 11:09:17,172.22.63.15,EAP,首次記錄,alive,2715-A02_EAP,20120227-W14,歲修,歲修表單
298,2026-06-03 11:09:17,172.22.63.16,EAP,首次記錄,alive,2715-A01(Auto)_EAP,20130815-W22,歲修,歲修表單
299,2026-06-03 11:09:17,172.22.63.2,EAP,首次記錄,alive,2845_EAP,20190722-W17,歲修,歲修表單
300,2026-06-03 11:09:17,172.22.63.21,EAP,首次記錄,dead,2880 跳DIE PC,,歲修,歲修表單
301,2026-06-03 11:09:17,172.22.63.6,EAP,首次記錄,alive,2900(Auto)_EAP,20210503-W02,歲修,歲修表單
302,2026-06-03 11:09:17,172.22.63.8,EAP,首次記錄,alive,2930_EAP,20220219-W19,歲修,歲修表單
303,2026-06-03 11:09:17,172.22.64.1,EAP,首次記錄,alive,2770 Oven EAP,20210127-W08,歲修,歲修表單
304,2026-06-03 11:09:17,172.22.64.10,EAP,首次記錄,alive,中央儲架_EAP,20190314-W10,歲修,歲修表單
305,2026-06-03 11:09:17,172.22.65.1,EAP,首次記錄,alive,4600(AU)_EAP,20210127-W06,歲修,歲修表單
306,2026-06-03 11:09:17,172.22.65.2,EAP,首次記錄,alive,4600(RK)_EAP,20220119-W04,歲修,歲修表單
307,2026-06-03 11:09:17,172.22.65.3,EAP,首次記錄,alive,4730_EAP,20210127-W03,歲修,歲修表單
308,2026-06-03 11:09:17,172.22.65.4,EAP,首次記錄,alive,4800_EAP,20130101-106,歲修,歲修表單
309,2026-06-03 11:09:17,172.22.66.1,EAP,首次記錄,alive,3390&4820_EAP,20100112-W16,歲修,歲修表單
310,2026-06-03 11:09:17,172.22.66.2,EAP,首次記錄,alive,3101_EAP,20110627-W20,歲修,歲修表單
311,2026-06-03 11:09:17,172.22.67.21,EAP,首次記錄,alive,3600-B10D_EAP,,歲修,歲修表單
312,2026-06-03 11:09:17,172.22.67.28,EAP,首次記錄,alive,3600-B17D_EAP,20171005-W06,歲修,歲修表單
313,2026-06-03 11:09:17,172.22.67.3,EAP,首次記錄,alive,2730-B30~B40_EAP,20120807-W07,歲修,歲修表單
314,2026-06-03 11:09:17,172.22.67.30,EAP,首次記錄,alive,3600-B19D_EAP,20171005-W10,歲修,歲修表單
315,2026-06-03 11:09:17,172.22.67.4,EAP,首次記錄,alive,2730-B41~B50_EAP,20220119-W23,歲修,歲修表單
316,2026-06-03 11:09:17,172.22.67.5,EAP,首次記錄,alive,2730-B51~B60_EAP,20220119-W05,歲修,歲修表單
317,2026-06-03 11:09:17,172.22.67.6,EAP,首次記錄,alive,3600-B35~B47_EAP,20200603-W39,歲修,歲修表單
318,2026-06-03 11:09:17,172.22.67.7,EAP,首次記錄,alive,3600-B48~B58_EAP,20130319-C03,歲修,歲修表單
319,2026-06-03 11:09:17,172.22.67.8,EAP,首次記錄,alive,2730_AutoEAP,20220119-W01,歲修,歲修表單
320,2026-06-03 11:09:17,172.22.67.9,EAP,首次記錄,alive,3600_AutoEAP,20220119-W27,歲修,歲修表單
321,2026-06-03 11:09:17,172.22.71.16,EAP,首次記錄,alive,2900 電眼不良 AI PC,,歲修,歲修表單
322,2026-06-03 11:09:17,172.22.71.4,EAP,首次記錄,alive,2900-A02 跳DIE PC,20231027-W07,歲修,歲修表單
323,2026-06-03 11:09:17,172.22.71.5,EAP,首次記錄,dead,2900-A08 跳DIE PC,,歲修,歲修表單
324,2026-06-03 11:09:17,172.22.71.6,EAP,首次記錄,alive,2900-A09 跳DIE PC,20231027-W09,歲修,歲修表單
325,2026-06-03 11:09:17,172.22.88.1,EAP,首次記錄,alive,2900(Auto)_EAP,20160419-W24,歲修,歲修表單
326,2026-06-03 11:09:17,172.22.88.2,EAP,首次記錄,alive,2930_EAP,20151225-W09,歲修,歲修表單
327,2026-06-03 11:09:17,172.22.88.21,EAP,首次記錄,alive,2890_EAP,20220302-W20,歲修,歲修表單
328,2026-06-03 11:09:17,172.22.88.29,EAP,首次記錄,alive,3418_EAP,20201125-W13,歲修,歲修表單
329,2026-06-03 11:09:17,172.22.88.3,EAP,首次記錄,alive,3380自動搬運 EAP,20160307-W24,歲修,歲修表單
330,2026-06-03 11:09:17,172.22.88.30,EAP,首次記錄,alive,3380_EAP,20180124-W48,歲修,歲修表單
331,2026-06-03 11:09:17,172.22.89.11,EAP,首次記錄,alive,3390_EAP,20180124-W45,歲修,歲修表單
332,2026-06-03 11:09:17,172.22.89.12,EAP,首次記錄,alive,3390自動搬運 EAP,20160307-W13,歲修,歲修表單
333,2026-06-03 11:09:17,172.22.89.6,EAP,首次記錄,alive,4311_EAP,20171215-W04,歲修,歲修表單
334,2026-06-03 11:09:17,172.22.90.24,EAP,首次記錄,alive,3400自動搬運 EAP,20160307-W21,歲修,歲修表單
335,2026-06-03 11:09:17,172.22.90.39,EAP,首次記錄,alive,3400自動搬運下貨區 EAP,20210503-W04,歲修,歲修表單
336,2026-06-03 11:09:17,172.22.90.6,EAP,首次記錄,alive,3400-C51~C60_EAP,20200603-W44,歲修,歲修表單
337,2026-06-03 11:09:17,172.22.90.7,EAP,首次記錄,alive,3400-C61~C74_EAP,20190722-W15,歲修,歲修表單
338,2026-06-03 11:09:17,172.22.90.8,EAP,首次記錄,alive,3400-C75~C95_EAP,20201125-W04,歲修,歲修表單
339,2026-06-03 11:09:17,172.22.90.9,EAP,首次記錄,alive,3400-C96~C114_EAP,20201125-W05,歲修,歲修表單
340,2026-06-03 11:09:17,172.22.91.1,EAP,首次記錄,alive,5150_EAP,20180124-W39,歲修,歲修表單
341,2026-06-03 11:09:17,172.22.91.6,EAP,首次記錄,alive,3850&4075_EAP,20180124-W24,歲修,歲修表單
342,2026-06-03 11:09:17,172.22.90.1,EAP,首次記錄,alive,3190_EAP,20180124-W31,歲修,歲修表單
343,2026-06-03 11:09:17,172.21.35.4,EAP,首次記錄,alive,2845-F04_EAP,20220530-W09,歲修,歲修表單
344,2026-06-03 11:09:17,172.25.41.1,EAP,首次記錄,alive,20220920-W01,20220920-W01,歲修,歲修表單
345,2026-06-03 11:09:17,172.25.42.1,EAP,首次記錄,alive,20220920-W02,20220920-W02,歲修,歲修表單
346,2026-06-03 11:09:17,172.25.44.1,EAP,首次記錄,alive,2493/2895/2930/2945/FE99(R3 EAP),20220920-W03,歲修,歲修表單
347,2026-06-03 11:09:17,172.25.45.1,EAP,首次記錄,alive,20220920-W07,20220920-W07,歲修,歲修表單
348,2026-06-03 11:09:17,172.25.47.1,EAP,首次記錄,alive,20220920-W09,20220920-W09,歲修,歲修表單
349,2026-06-03 11:09:17,172.25.48.1,EAP,首次記錄,alive,20220920-W10,20220920-W10,歲修,歲修表單
350,2026-06-03 11:09:17,172.25.50.1,EAP,首次記錄,alive,20220920-W11,20220920-W11,歲修,歲修表單
351,2026-06-03 11:09:17,172.25.51.1,EAP,首次記錄,alive,20220920-W12,20220920-W12,歲修,歲修表單
352,2026-06-03 11:09:17,10.11.84.90,EAP,首次記錄,alive,看板 PC,20151225-W02,歲修,歲修表單
353,2026-06-03 11:09:17,172.21.83.30,EAP,首次記錄,alive,K11_10F ICOS OCR Server (LINUX),,歲修,歲修表單
354,2026-06-03 11:09:17,172.22.103.5,EAP,首次記錄,dead,,,歲修,歲修表單
355,2026-06-03 11:09:22,172.22.176.2,EAP,首次記錄,dead,,,K25,8F
356,2026-06-03 11:09:22,172.22.176.4,EAP,首次記錄,alive,3260奇業廠商 EAP,自動搬運,K25,8F
357,2026-06-03 11:09:22,172.22.176.5,EAP,首次記錄,dead,,,K25,8F
358,2026-06-03 11:09:22,172.22.176.8,EAP,首次記錄,alive,3450SAA廠商 EAP,自動搬運,K25,8F
359,2026-06-03 11:09:22,172.22.176.9,EAP,首次記錄,dead,,,K25,8F
360,2026-06-03 11:09:22,172.22.176.10,EAP,首次記錄,dead,,,K25,8F
361,2026-06-03 11:09:22,172.22.176.12,EAP,首次記錄,dead,,,K25,8F
362,2026-06-03 11:09:22,172.22.176.14,EAP,首次記錄,alive,3670奇業廠商 EAP,自動搬運,K25,8F
363,2026-06-03 11:09:22,172.22.176.15,EAP,首次記錄,dead,,,K25,8F
364,2026-06-03 11:09:22,172.22.176.17,EAP,首次記錄,dead,,,K25,8F
365,2026-06-03 11:09:22,172.22.176.19,EAP,首次記錄,alive,3800SAA廠商 EAP,自動搬運,K25,8F
366,2026-06-03 11:09:22,172.22.176.20,EAP,首次記錄,dead,,,K25,8F
367,2026-06-03 11:09:22,172.22.176.21,EAP,首次記錄,dead,3800-01_AOI,AOI,K25,8F
368,2026-06-03 11:09:22,172.22.176.22,EAP,首次記錄,dead,3800-02_AOI,AOI,K25,8F
369,2026-06-03 11:09:22,172.22.176.23,EAP,首次記錄,dead,3800-03_AOI,AOI,K25,8F
370,2026-06-03 11:09:22,172.22.176.24,EAP,首次記錄,dead,3800-04_AOI,AOI,K25,8F
371,2026-06-03 11:09:22,172.22.176.25,EAP,首次記錄,dead,3800-05_AOI,AOI,K25,8F
372,2026-06-03 11:09:22,172.22.176.26,EAP,首次記錄,alive,3800-06_AOI,AOI,K25,8F
373,2026-06-03 11:09:22,172.22.176.27,EAP,首次記錄,alive,3800-07_AOI,AOI,K25,8F
374,2026-06-03 11:09:22,172.22.176.28,EAP,首次記錄,dead,3800-08_AOI,AOI,K25,8F
375,2026-06-03 11:09:22,172.22.176.29,EAP,首次記錄,alive,3800-09_AOI,AOI,K25,8F
376,2026-06-03 11:09:22,172.22.176.30,EAP,首次記錄,alive,3800-10_AOI,AOI,K25,8F
377,2026-06-03 11:09:22,172.22.176.31,EAP,首次記錄,dead,3800-11_AOI,AOI,K25,8F
378,2026-06-03 11:09:22,172.22.176.32,EAP,首次記錄,dead,,,K25,8F
379,2026-06-03 11:09:22,172.22.176.33,EAP,首次記錄,dead,,,K25,8F
380,2026-06-03 11:09:22,172.22.176.34,EAP,首次記錄,dead,,,K25,8F
381,2026-06-03 11:09:22,172.22.176.35,EAP,首次記錄,dead,,,K25,8F
382,2026-06-03 11:09:22,172.22.176.36,EAP,首次記錄,dead,,,K25,8F
383,2026-06-03 11:09:22,172.22.176.37,EAP,首次記錄,dead,,,K25,8F
384,2026-06-03 11:09:22,172.22.176.40,EAP,首次記錄,alive,4507SAA廠商PC,自動搬運 (第一組IP),K25,8F
385,2026-06-03 11:09:22,172.22.176.231,Switch,首次記錄,alive,,,K25,8F
386,2026-06-03 11:09:22,172.22.176.232,Switch,首次記錄,alive,,,K25,8F
387,2026-06-03 11:09:22,172.22.176.233,Switch,首次記錄,alive,,,K25,8F
388,2026-06-03 11:09:22,172.22.176.234,Switch,首次記錄,alive,,,K25,8F
389,2026-06-03 11:09:22,172.22.176.235,Switch,首次記錄,alive,,,K25,8F
390,2026-06-03 11:09:22,172.22.176.236,Switch,首次記錄,alive,,,K25,8F
391,2026-06-03 11:09:22,172.22.176.237,Switch,首次記錄,alive,,,K25,8F
392,2026-06-03 11:09:22,172.22.176.238,Switch,首次記錄,alive,,,K25,8F
393,2026-06-03 11:09:22,172.22.176.239,Switch,首次記錄,alive,,,K25,8F
394,2026-06-03 11:09:22,172.22.176.240,Switch,首次記錄,dead,,,K25,8F
395,2026-06-03 11:09:22,172.22.176.241,Switch,首次記錄,dead,,,K25,8F
396,2026-06-03 11:09:22,172.22.176.242,Switch,首次記錄,dead,,,K25,8F
397,2026-06-03 11:09:22,172.22.176.243,Switch,首次記錄,dead,,,K25,8F
398,2026-06-03 11:09:22,172.22.176.244,Switch,首次記錄,dead,,,K25,8F
399,2026-06-03 11:09:22,172.22.176.245,Switch,首次記錄,dead,,,K25,8F
400,2026-06-03 11:09:22,172.22.176.246,Switch,首次記錄,dead,,,K25,8F
401,2026-06-03 11:09:22,172.22.176.247,Switch,首次記錄,dead,,,K25,8F
402,2026-06-03 11:09:22,172.22.176.248,Switch,首次記錄,dead,,,K25,8F
403,2026-06-03 11:09:22,172.22.176.249,Switch,首次記錄,dead,,,K25,8F
404,2026-06-03 11:09:22,172.22.176.250,Switch,首次記錄,alive,,,K25,8F
405,2026-06-03 11:09:22,172.22.176.251,Switch,首次記錄,dead,,,K25,8F
406,2026-06-03 11:09:22,172.22.176.252,Switch,首次記錄,dead,,,K25,8F
407,2026-06-03 11:09:22,172.22.176.253,Switch,首次記錄,dead,,,K25,8F
408,2026-06-03 11:09:22,172.22.176.254,Switch,首次記錄,alive,,,K25,8F
409,2026-06-03 11:09:26,172.21.59.8,EAP,首次記錄,dead,,,K11,7F
410,2026-06-03 11:09:26,172.21.59.9,EAP,首次記錄,dead,,,K11,7F
411,2026-06-03 11:09:26,172.21.59.10,EAP,首次記錄,dead,,,K11,7F
412,2026-06-03 11:09:26,172.21.59.11,EAP,首次記錄,dead,Jan-95,Barcode,K11,7F
413,2026-06-03 11:09:26,172.21.59.12,EAP,首次記錄,dead,Feb-95,Barcode,K11,7F
414,2026-06-03 11:09:26,172.21.59.13,EAP,首次記錄,dead,Mar-95,Barcode,K11,7F
415,2026-06-03 11:09:26,172.21.59.14,EAP,首次記錄,dead,Apr-95,Barcode,K11,7F
416,2026-06-03 11:09:26,172.21.59.15,EAP,首次記錄,dead,May-95,Barcode,K11,7F
417,2026-06-03 11:09:26,172.21.59.16,EAP,首次記錄,dead,Jun-95,Barcode,K11,7F
418,2026-06-03 11:09:26,172.21.59.17,EAP,首次記錄,dead,Jul-95,Barcode,K11,7F
419,2026-06-03 11:09:26,172.21.59.18,EAP,首次記錄,dead,Aug-95,Barcode,K11,7F
420,2026-06-03 11:09:26,172.21.59.19,EAP,首次記錄,dead,Sep-95,Barcode,K11,7F
421,2026-06-03 11:09:26,172.21.59.20,EAP,首次記錄,dead,Oct-95,Barcode,K11,7F
422,2026-06-03 11:09:26,172.21.59.21,EAP,首次記錄,dead,Nov-95,Barcode,K11,7F
423,2026-06-03 11:09:26,172.21.59.22,EAP,首次記錄,dead,Dec-95,Barcode,K11,7F
424,2026-06-03 11:09:26,172.21.59.23,EAP,首次記錄,dead,2195-13,Barcode,K11,7F
425,2026-06-03 11:09:26,172.21.59.24,EAP,首次記錄,dead,2195-14,Barcode,K11,7F
426,2026-06-03 11:09:26,172.21.59.25,EAP,首次記錄,dead,2195-15,Barcode,K11,7F
427,2026-06-03 11:09:26,172.21.59.26,EAP,首次記錄,dead,2195-16,Barcode,K11,7F
428,2026-06-03 11:09:26,172.21.59.27,EAP,首次記錄,dead,2195-17,Barcode,K11,7F
429,2026-06-03 11:09:26,172.21.59.28,EAP,首次記錄,dead,2195-18,Barcode,K11,7F
430,2026-06-03 11:09:26,172.21.59.29,EAP,首次記錄,dead,2195-19,Barcode,K11,7F
431,2026-06-03 11:09:26,172.21.59.30,EAP,首次記錄,dead,,,K11,7F
432,2026-06-03 11:09:26,172.21.59.31,EAP,首次記錄,dead,,,K11,7F
433,2026-06-03 11:09:26,172.21.59.32,EAP,首次記錄,dead,,,K11,7F
434,2026-06-03 11:09:26,172.21.59.33,EAP,首次記錄,dead,,,K11,7F
435,2026-06-03 11:09:26,172.21.59.34,EAP,首次記錄,dead,,,K11,7F
436,2026-06-03 11:09:26,172.21.59.35,EAP,首次記錄,dead,,,K11,7F
437,2026-06-03 11:09:26,172.21.59.36,EAP,首次記錄,dead,2340-701,Barcode,K11,7F
438,2026-06-03 11:09:26,172.21.59.39,EAP,首次記錄,alive,Wafer量測 PC,20220105-W132,K11,7F
439,2026-06-03 11:09:26,172.21.59.40,EAP,首次記錄,alive,2195 RPA PC,20240725-W25,K11,7F
440,2026-06-03 11:09:26,172.21.59.231,Switch,首次記錄,alive,,,K11,7F
441,2026-06-03 11:09:26,172.21.59.232,Switch,首次記錄,alive,,,K11,7F
442,2026-06-03 11:09:26,172.21.59.233,Switch,首次記錄,alive,,,K11,7F
443,2026-06-03 11:09:26,172.21.59.234,Switch,首次記錄,alive,,,K11,7F
444,2026-06-03 11:09:26,172.21.59.235,Switch,首次記錄,alive,,,K11,7F
445,2026-06-03 11:09:26,172.21.59.236,Switch,首次記錄,alive,,,K11,7F
446,2026-06-03 11:09:26,172.21.59.237,Switch,首次記錄,alive,,,K11,7F
447,2026-06-03 11:09:26,172.21.59.238,Switch,首次記錄,alive,,,K11,7F
448,2026-06-03 11:09:26,172.21.59.239,Switch,首次記錄,dead,,,K11,7F
449,2026-06-03 11:09:26,172.21.59.240,Switch,首次記錄,dead,,,K11,7F
450,2026-06-03 11:09:26,172.21.59.241,Switch,首次記錄,dead,,,K11,7F
451,2026-06-03 11:09:26,172.21.59.242,Switch,首次記錄,dead,,,K11,7F
452,2026-06-03 11:09:26,172.21.59.243,Switch,首次記錄,dead,,,K11,7F
453,2026-06-03 11:09:26,172.21.59.244,Switch,首次記錄,dead,,,K11,7F
454,2026-06-03 11:09:26,172.21.59.245,Switch,首次記錄,dead,,,K11,7F
455,2026-06-03 11:09:26,172.21.59.246,Switch,首次記錄,dead,,,K11,7F
456,2026-06-03 11:09:26,172.21.59.247,Switch,首次記錄,dead,,,K11,7F
457,2026-06-03 11:09:26,172.21.59.248,Switch,首次記錄,dead,,,K11,7F
458,2026-06-03 11:09:26,172.21.59.249,Switch,首次記錄,dead,,,K11,7F
459,2026-06-03 11:09:26,172.21.59.250,Switch,首次記錄,alive,,,K11,7F
